event;start_time;completion_time;arrival<incoming>;arrival<outgoing>;q1<incoming>;q1<outgoing>;r1<incoming>;r1<outgoing>
transportation;4492.35;4512.35;;;{'job': 770};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4501.71;4508.96;{'job': 772};{'job': 773};;{'job': 772};;
job_arrival;4508.96;4514.67;{'job': 773};{'job': 774};;{'job': 773};;
job_arrival;4514.67;4517.81;{'job': 774};{'job': 775};;{'job': 774};;
job_arrival;4517.81;4522.02;{'job': 775};{'job': 776};;{'job': 775};;
transportation;4517.81;4517.81;;;{'job': 771};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4517.81;4517.81;;;{'job': 772};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4517.81;4517.81;;;{'job': 773};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4517.81;4537.81;;;{'job': 774};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4522.02;4531.05;{'job': 776};{'job': 777};;{'job': 776};;
job_arrival;4531.05;4532.26;{'job': 777};{'job': 778};;{'job': 777};;
job_arrival;4532.26;4544.39;{'job': 778};{'job': 779};;{'job': 778};;
job_arrival;4544.39;4544.49;{'job': 779};{'job': 780};;{'job': 779};;
job_arrival;4544.49;4554.75;{'job': 780};{'job': 781};;{'job': 780};;
transportation;4544.49;4544.49;;;{'job': 775};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4544.49;4544.49;;;{'job': 776};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4544.49;4544.49;;;{'job': 777};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4544.49;4544.49;;;{'job': 778};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4544.49;4564.49;;;{'job': 779};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4554.75;4561.13;{'job': 781};{'job': 782};;{'job': 781};;
job_arrival;4561.13;4575.76;{'job': 782};{'job': 783};;{'job': 782};;
job_arrival;4575.76;4582.5;{'job': 783};{'job': 784};;{'job': 783};;
job_arrival;4582.5;4586.26;{'job': 784};{'job': 785};;{'job': 784};;
transportation;4582.5;4582.5;;;{'job': 780};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4582.5;4582.5;;;{'job': 781};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4582.5;4582.5;;;{'job': 782};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4582.5;4602.5;;;{'job': 783};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4586.26;4602.88;{'job': 785};{'job': 786};;{'job': 785};;
job_arrival;4602.88;4612.06;{'job': 786};{'job': 787};;{'job': 786};;
job_arrival;4612.06;4614.64;{'job': 787};{'job': 788};;{'job': 787};;
job_arrival;4614.64;4614.68;{'job': 788};{'job': 789};;{'job': 788};;
job_arrival;4614.68;4624.81;{'job': 789};{'job': 790};;{'job': 789};;
transportation;4614.68;4614.68;;;{'job': 784};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4614.68;4614.68;;;{'job': 785};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4614.68;4614.68;;;{'job': 786};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4614.68;4614.68;;;{'job': 787};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4614.68;4634.68;;;{'job': 788};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4624.81;4626.87;{'job': 790};{'job': 791};;{'job': 790};;
job_arrival;4626.87;4659.38;{'job': 791};{'job': 792};;{'job': 791};;
job_arrival;4659.38;4659.83;{'job': 792};{'job': 793};;{'job': 792};;
job_arrival;4659.83;4662.76;{'job': 793};{'job': 794};;{'job': 793};;
transportation;4659.83;4659.83;;;{'job': 789};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4659.83;4659.83;;;{'job': 790};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4659.83;4659.83;;;{'job': 791};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4659.83;4679.83;;;{'job': 792};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4662.76;4673.46;{'job': 794};{'job': 795};;{'job': 794};;
job_arrival;4673.46;4679.13;{'job': 795};{'job': 796};;{'job': 795};;
job_arrival;4679.13;4683.67;{'job': 796};{'job': 797};;{'job': 796};;
job_arrival;4683.67;4685.0;{'job': 797};{'job': 798};;{'job': 797};;
job_arrival;4685.0;4685.8;{'job': 798};{'job': 799};;{'job': 798};;
job_arrival;4685.8;4689.1;{'job': 799};{'job': 800};;{'job': 799};;
transportation;4685.8;4685.8;;;{'job': 793};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4685.8;4685.8;;;{'job': 794};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4685.8;4685.8;;;{'job': 795};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4685.8;4685.8;;;{'job': 796};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4685.8;4685.8;;;{'job': 797};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4685.8;4705.8;;;{'job': 798};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4689.1;4713.01;{'job': 800};{'job': 801};;{'job': 800};;
job_arrival;4713.01;4729.31;{'job': 801};{'job': 802};;{'job': 801};;
job_arrival;4729.31;4737.59;{'job': 802};{'job': 803};;{'job': 802};;
job_arrival;4737.59;4741.04;{'job': 803};{'job': 804};;{'job': 803};;
transportation;4737.59;4737.59;;;{'job': 799};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4737.59;4737.59;;;{'job': 800};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4737.59;4737.59;;;{'job': 801};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4737.59;4757.59;;;{'job': 802};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4741.04;4752.59;{'job': 804};{'job': 805};;{'job': 804};;
job_arrival;4752.59;4755.5;{'job': 805};{'job': 806};;{'job': 805};;
job_arrival;4755.5;4756.5;{'job': 806};{'job': 807};;{'job': 806};;
job_arrival;4756.5;4761.4;{'job': 807};{'job': 808};;{'job': 807};;
transportation;4757.59;4757.59;;;{'job': 803};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4757.59;4757.59;;;{'job': 804};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4757.59;4757.59;;;{'job': 805};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4757.59;4777.59;;;{'job': 806};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4761.4;4764.27;{'job': 808};{'job': 809};;{'job': 808};;
job_arrival;4764.27;4770.23;{'job': 809};{'job': 810};;{'job': 809};;
job_arrival;4770.23;4785.09;{'job': 810};{'job': 811};;{'job': 810};;
job_arrival;4785.09;4787.19;{'job': 811};{'job': 812};;{'job': 811};;
transportation;4785.09;4785.09;;;{'job': 807};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4785.09;4785.09;;;{'job': 808};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4785.09;4785.09;;;{'job': 809};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4785.09;4805.09;;;{'job': 810};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4787.19;4787.27;{'job': 812};{'job': 813};;{'job': 812};;
job_arrival;4787.27;4796.26;{'job': 813};{'job': 814};;{'job': 813};;
job_arrival;4796.26;4798.67;{'job': 814};{'job': 815};;{'job': 814};;
job_arrival;4798.67;4802.54;{'job': 815};{'job': 816};;{'job': 815};;
job_arrival;4802.54;4803.2;{'job': 816};{'job': 817};;{'job': 816};;
job_arrival;4803.2;4806.43;{'job': 817};{'job': 818};;{'job': 817};;
transportation;4805.09;4805.09;;;{'job': 811};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4806.43;4826.72;{'job': 818};{'job': 819};;{'job': 818};;
transportation;4806.43;4806.43;;;{'job': 812};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4806.43;4806.43;;;{'job': 813};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4806.43;4806.43;;;{'job': 814};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4806.43;4806.43;;;{'job': 815};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4806.43;4806.43;;;{'job': 816};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4806.43;4826.43;;;{'job': 817};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4826.72;4831.3;{'job': 819};{'job': 820};;{'job': 819};;
job_arrival;4831.3;4837.42;{'job': 820};{'job': 821};;{'job': 820};;
job_arrival;4837.42;4842.35;{'job': 821};{'job': 822};;{'job': 821};;
job_arrival;4842.35;4843.05;{'job': 822};{'job': 823};;{'job': 822};;
job_arrival;4843.05;4843.24;{'job': 823};{'job': 824};;{'job': 823};;
job_arrival;4843.24;4845.38;{'job': 824};{'job': 825};;{'job': 824};;
transportation;4843.24;4843.24;;;{'job': 818};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4843.24;4843.24;;;{'job': 819};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4843.24;4843.24;;;{'job': 820};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4843.24;4843.24;;;{'job': 821};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4843.24;4843.24;;;{'job': 822};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4843.24;4863.24;;;{'job': 823};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4845.38;4855.43;{'job': 825};{'job': 826};;{'job': 825};;
job_arrival;4855.43;4856.77;{'job': 826};{'job': 827};;{'job': 826};;
job_arrival;4856.77;4860.58;{'job': 827};{'job': 828};;{'job': 827};;
job_arrival;4860.58;4871.83;{'job': 828};{'job': 829};;{'job': 828};;
transportation;4863.24;4863.24;;;{'job': 824};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4863.24;4863.24;;;{'job': 825};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4863.24;4863.24;;;{'job': 826};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4863.24;4883.24;;;{'job': 827};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4871.83;4876.52;{'job': 829};{'job': 830};;{'job': 829};;
job_arrival;4876.52;4881.59;{'job': 830};{'job': 831};;{'job': 830};;
job_arrival;4881.59;4884.94;{'job': 831};{'job': 832};;{'job': 831};;
job_arrival;4884.94;4885.13;{'job': 832};{'job': 833};;{'job': 832};;
job_arrival;4885.13;4886.17;{'job': 833};{'job': 834};;{'job': 833};;
job_arrival;4886.17;4886.25;{'job': 834};{'job': 835};;{'job': 834};;
job_arrival;4886.25;4888.36;{'job': 835};{'job': 836};;{'job': 835};;
transportation;4886.25;4886.25;;;{'job': 828};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4886.25;4886.25;;;{'job': 829};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4886.25;4886.25;;;{'job': 830};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4886.25;4886.25;;;{'job': 831};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4886.25;4886.25;;;{'job': 832};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4886.25;4886.25;;;{'job': 833};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4886.25;4906.25;;;{'job': 834};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4888.36;4899.21;{'job': 836};{'job': 837};;{'job': 836};;
job_arrival;4899.21;4904.46;{'job': 837};{'job': 838};;{'job': 837};;
job_arrival;4904.46;4904.81;{'job': 838};{'job': 839};;{'job': 838};;
job_arrival;4904.81;4907.66;{'job': 839};{'job': 840};;{'job': 839};;
transportation;4906.25;4906.25;;;{'job': 835};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4907.66;4925.77;{'job': 840};{'job': 841};;{'job': 840};;
transportation;4907.66;4907.66;;;{'job': 836};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4907.66;4907.66;;;{'job': 837};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4907.66;4907.66;;;{'job': 838};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4907.66;4927.66;;;{'job': 839};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4925.77;4936.26;{'job': 841};{'job': 842};;{'job': 841};;
job_arrival;4936.26;4943.43;{'job': 842};{'job': 843};;{'job': 842};;
job_arrival;4943.43;4946.88;{'job': 843};{'job': 844};;{'job': 843};;
job_arrival;4946.88;4950.45;{'job': 844};{'job': 845};;{'job': 844};;
transportation;4946.88;4946.88;;;{'job': 840};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4946.88;4946.88;;;{'job': 841};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4946.88;4946.88;;;{'job': 842};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4946.88;4966.88;;;{'job': 843};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4950.45;4952.26;{'job': 845};{'job': 846};;{'job': 845};;
job_arrival;4952.26;4960.13;{'job': 846};{'job': 847};;{'job': 846};;
job_arrival;4960.13;4964.52;{'job': 847};{'job': 848};;{'job': 847};;
job_arrival;4964.52;4964.89;{'job': 848};{'job': 849};;{'job': 848};;
job_arrival;4964.89;4977.66;{'job': 849};{'job': 850};;{'job': 849};;
transportation;4966.88;4966.88;;;{'job': 844};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4966.88;4966.88;;;{'job': 845};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4966.88;4966.88;;;{'job': 846};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4966.88;4966.88;;;{'job': 847};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4966.88;4986.88;;;{'job': 848};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4977.66;4978.99;{'job': 850};{'job': 851};;{'job': 850};;
job_arrival;4978.99;4987.37;{'job': 851};{'job': 852};;{'job': 851};;
job_arrival;4987.37;4992.13;{'job': 852};{'job': 853};;{'job': 852};;
job_arrival;4992.13;4998.36;{'job': 853};{'job': 854};;{'job': 853};;
transportation;4992.13;4992.13;;;{'job': 849};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4992.13;4992.13;;;{'job': 850};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4992.13;4992.13;;;{'job': 851};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;4992.13;5012.13;;;{'job': 852};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;4998.36;5002.65;{'job': 854};{'job': 855};;{'job': 854};;
job_arrival;5002.65;5009.53;{'job': 855};{'job': 856};;{'job': 855};;
job_arrival;5009.53;5030.51;{'job': 856};{'job': 857};;{'job': 856};;
job_arrival;5030.51;5031.47;{'job': 857};{'job': 858};;{'job': 857};;
job_arrival;5031.47;5040.99;{'job': 858};{'job': 859};;{'job': 858};;
transportation;5031.47;5031.47;;;{'job': 853};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5031.47;5031.47;;;{'job': 854};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5031.47;5031.47;;;{'job': 855};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5031.47;5031.47;;;{'job': 856};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5031.47;5051.47;;;{'job': 857};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5040.99;5046.33;{'job': 859};{'job': 860};;{'job': 859};;
job_arrival;5046.33;5049.18;{'job': 860};{'job': 861};;{'job': 860};;
job_arrival;5049.18;5050.25;{'job': 861};{'job': 862};;{'job': 861};;
job_arrival;5050.25;5056.35;{'job': 862};{'job': 863};;{'job': 862};;
transportation;5051.47;5051.47;;;{'job': 858};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5051.47;5051.47;;;{'job': 859};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5051.47;5051.47;;;{'job': 860};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5051.47;5071.47;;;{'job': 861};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5056.35;5064.49;{'job': 863};{'job': 864};;{'job': 863};;
job_arrival;5064.49;5066.78;{'job': 864};{'job': 865};;{'job': 864};;
job_arrival;5066.78;5079.24;{'job': 865};{'job': 866};;{'job': 865};;
job_arrival;5079.24;5097.49;{'job': 866};{'job': 867};;{'job': 866};;
transportation;5079.24;5079.24;;;{'job': 862};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5079.24;5079.24;;;{'job': 863};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5079.24;5079.24;;;{'job': 864};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5079.24;5099.24;;;{'job': 865};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5097.49;5109.64;{'job': 867};{'job': 868};;{'job': 867};;
job_arrival;5109.64;5112.68;{'job': 868};{'job': 869};;{'job': 868};;
job_arrival;5112.68;5113.56;{'job': 869};{'job': 870};;{'job': 869};;
job_arrival;5113.56;5119.64;{'job': 870};{'job': 871};;{'job': 870};;
transportation;5113.56;5113.56;;;{'job': 866};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5113.56;5113.56;;;{'job': 867};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5113.56;5113.56;;;{'job': 868};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5113.56;5133.56;;;{'job': 869};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5119.64;5122.48;{'job': 871};{'job': 872};;{'job': 871};;
job_arrival;5122.48;5126.0;{'job': 872};{'job': 873};;{'job': 872};;
job_arrival;5126.0;5126.48;{'job': 873};{'job': 874};;{'job': 873};;
job_arrival;5126.48;5130.52;{'job': 874};{'job': 875};;{'job': 874};;
job_arrival;5130.52;5137.71;{'job': 875};{'job': 876};;{'job': 875};;
transportation;5133.56;5133.56;;;{'job': 870};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5133.56;5133.56;;;{'job': 871};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5133.56;5133.56;;;{'job': 872};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5133.56;5133.56;;;{'job': 873};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5133.56;5153.56;;;{'job': 874};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5137.71;5140.09;{'job': 876};{'job': 877};;{'job': 876};;
job_arrival;5140.09;5145.29;{'job': 877};{'job': 878};;{'job': 877};;
job_arrival;5145.29;5148.82;{'job': 878};{'job': 879};;{'job': 878};;
job_arrival;5148.82;5154.02;{'job': 879};{'job': 880};;{'job': 879};;
transportation;5153.56;5153.56;;;{'job': 875};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5154.02;5162.04;{'job': 880};{'job': 881};;{'job': 880};;
transportation;5154.02;5154.02;;;{'job': 876};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5154.02;5154.02;;;{'job': 877};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5154.02;5154.02;;;{'job': 878};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5154.02;5174.02;;;{'job': 879};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5162.04;5181.51;{'job': 881};{'job': 882};;{'job': 881};;
job_arrival;5181.51;5181.51;{'job': 882};{'job': 883};;{'job': 882};;
job_arrival;5181.51;5185.24;{'job': 883};{'job': 884};;{'job': 883};;
job_arrival;5185.24;5203.79;{'job': 884};{'job': 885};;{'job': 884};;
transportation;5185.24;5185.24;;;{'job': 880};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5185.24;5185.24;;;{'job': 881};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5185.24;5185.24;;;{'job': 882};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5185.24;5205.24;;;{'job': 883};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5203.79;5205.66;{'job': 885};{'job': 886};;{'job': 885};;
job_arrival;5205.66;5205.86;{'job': 886};{'job': 887};;{'job': 886};;
job_arrival;5205.86;5210.94;{'job': 887};{'job': 888};;{'job': 887};;
job_arrival;5210.94;5221.53;{'job': 888};{'job': 889};;{'job': 888};;
transportation;5210.94;5210.94;;;{'job': 884};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5210.94;5210.94;;;{'job': 885};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5210.94;5210.94;;;{'job': 886};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5210.94;5230.94;;;{'job': 887};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5221.53;5231.68;{'job': 889};{'job': 890};;{'job': 889};;
job_arrival;5231.68;5237.49;{'job': 890};{'job': 891};;{'job': 890};;
job_arrival;5237.49;5252.28;{'job': 891};{'job': 892};;{'job': 891};;
job_arrival;5252.28;5257.2;{'job': 892};{'job': 893};;{'job': 892};;
transportation;5252.28;5252.28;;;{'job': 888};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5252.28;5252.28;;;{'job': 889};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5252.28;5252.28;;;{'job': 890};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5252.28;5272.28;;;{'job': 891};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5257.2;5265.27;{'job': 893};{'job': 894};;{'job': 893};;
job_arrival;5265.27;5266.41;{'job': 894};{'job': 895};;{'job': 894};;
job_arrival;5266.41;5270.77;{'job': 895};{'job': 896};;{'job': 895};;
job_arrival;5270.77;5276.66;{'job': 896};{'job': 897};;{'job': 896};;
transportation;5272.28;5272.28;;;{'job': 892};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5272.28;5272.28;;;{'job': 893};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5272.28;5272.28;;;{'job': 894};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5272.28;5292.28;;;{'job': 895};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5276.66;5285.32;{'job': 897};{'job': 898};;{'job': 897};;
job_arrival;5285.32;5296.42;{'job': 898};{'job': 899};;{'job': 898};;
job_arrival;5296.42;5297.0;{'job': 899};{'job': 900};;{'job': 899};;
job_arrival;5297.0;5305.52;{'job': 900};{'job': 901};;{'job': 900};;
transportation;5297.0;5297.0;;;{'job': 896};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5297.0;5297.0;;;{'job': 897};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5297.0;5297.0;;;{'job': 898};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5297.0;5317.0;;;{'job': 899};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5305.52;5324.02;{'job': 901};{'job': 902};;{'job': 901};;
job_arrival;5324.02;5350.08;{'job': 902};{'job': 903};;{'job': 902};;
job_arrival;5350.08;5350.7;{'job': 903};{'job': 904};;{'job': 903};;
job_arrival;5350.7;5364.77;{'job': 904};{'job': 905};;{'job': 904};;
transportation;5350.7;5350.7;;;{'job': 900};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5350.7;5350.7;;;{'job': 901};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5350.7;5350.7;;;{'job': 902};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5350.7;5370.7;;;{'job': 903};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5364.77;5368.21;{'job': 905};{'job': 906};;{'job': 905};;
job_arrival;5368.21;5373.87;{'job': 906};{'job': 907};;{'job': 906};;
job_arrival;5373.87;5375.45;{'job': 907};{'job': 908};;{'job': 907};;
job_arrival;5375.45;5376.11;{'job': 908};{'job': 909};;{'job': 908};;
job_arrival;5376.11;5378.73;{'job': 909};{'job': 910};;{'job': 909};;
transportation;5376.11;5376.11;;;{'job': 904};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5376.11;5376.11;;;{'job': 905};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5376.11;5376.11;;;{'job': 906};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5376.11;5376.11;;;{'job': 907};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;5376.11;5396.11;;;{'job': 908};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;5378.73;5379.93;{'job': 910};{'job': 911};;{'job': 910};;
job_arrival;5379.93;5380.68;{'job': 911};{'job': 912};;{'job': 911};;
job_arrival;5380.68;5381.01;{'job': 912};{'job': 913};;{'job': 912};;
job_arrival;5381.01;5381.02;{'job': 913};{'job': 914};;{'job': 913};;
job_arrival;5381.02;5381.71;{'job': 914};{'job': 915};;{'job': 914};;
